"stop_id","stop_name","stop_lon","stop_lat","stop_code"
"22583","Rötha, Rietzschketal",12.423209,51.195357,""
"30059","Kühnitzsch (Falkenhain), Trebelshainer Str.",12.833342,51.374386,""
"30590","Zschirla (Colditz)",12.844309,51.131443,""
"2430","Kalbsrieth",11.337609,51.34278,""
"22575","Regis-Breitingen, Bahnhof (Bus)",12.425735,51.083036,""
"253","Dähre, Schule",10.910963,52.79932,""
"23111","Osterfeld, Hüterplan",11.930259,51.078011,""
"206","Drebenstedt (Bornsen), Ort",10.907763,52.721213,""
"324","Jübar, Kirche",10.906657,52.691377,""
"22999","Dähre, NP-Markt",10.903583,52.796174,""
"313","Wendischhorst, Ort (Dähre)",10.886944,52.811437,""
"3357","Osterfeld, Bahnhof (Bus)",11.916793,51.07224,""
"20297","Oschatz, Finanzamt/B6",13.124359,51.292872,""
"252","Gladdenstedt, Ort (Nettgau)",10.886404,52.652634,""
"276","Kleistau, Ort (Dähre)",10.88458,52.819213,""
"30060","Nerchau, Grimmaische Str.",12.793502,51.264457,""
"218","Dahrendorf (Lagendorf), Ort",10.866844,52.842459,""
"23190","Hanum, Gehöft",10.863599,52.686613,""
"215","Kerstenberg (Diesdorf), Ort",10.860372,52.756828,""
"30283","Kahnsdorf, An der Lagune",12.439372,51.167508,""
"30629","Kahnsdorf, Schillerhaus (Ersatzhalt)",12.441089,51.163184,""
"22547","Lagendorf, Abzweig",10.847661,52.82982,""
"30285","Kahnsdorf, Hainer See/Süd",12.441574,51.15717,""
"23185","Bergmoor (Diesdorf), Ort",10.833503,52.764666,""
"23025","Diesdorf (b. Salzwedel), Forst IV",10.828406,52.736971,""
"23133","Höddelsen, Salzwedeler Str.",10.827831,52.782609,""
"286","Reddigau, Ort",10.819992,52.775651,""
"340","Reddigau, West",10.816891,52.772954,""
"20301","Wernigerode, Neustadter Ring",10.760852,51.84551,""
"255","Neuekrug, Ort",10.801267,52.774716,""
"2370","Nausitz",11.337672,51.313942,""
"23087","Wernigerode, Baumkuchenhaus Nr. 1",10.761769,51.849205,""
"2337","Niederröblingen (Helme)",11.340458,51.426271,""
"30589","Tanndorf (Colditz), An der Mulde",12.842115,51.155103,""
"2417","Kleinroda (Donndorf)",11.346661,51.294139,""
"2435","Katharinenrieth, Wendeplatz",11.35209,51.412563,""
"2421","Donndorf, Kloster Donndorf",11.357484,51.296243,""
"2418","Kleinroda, Abzweig (Donndorf)",11.357862,51.303578,""
"2284","Riestedt, Schule",11.358356,51.492837,""
"2633","Einzingen (Nienstedt)",11.360747,51.444915,""
"2327","Othal (Beyernaumburg)",11.362806,51.465509,""
"30394","Lieskau, Kiefernweg [ldw]",11.871191,51.495578,""
"20300","Wernigerode, Im Altenröder Felde",10.769976,51.849789,""
"2299","Riestedt, Abzweig Annarode",11.36383,51.495057,""
"2465","Heygendorf",11.366518,51.352596,""
"2216","Schönewerda (Roßleben)",11.366977,51.325844,""
"22490","Lieskau, Kiefernweg [stw]",11.871173,51.495641,""
"2410","Langenroda (Wiehe)",11.367147,51.277878,""
"2649","Donndorf",11.370905,51.293797,""
"3406","Karow (b. Genthin), Elisenau",12.268334,52.352106,""
"2466","Heygendorf, Kreuzung",11.371399,51.338887,""
"2365","Mönchpfiffel-Nikolausrieth",11.372469,51.377604,""
"2596","Eßmannsdorf (Schönewerda)",11.376838,51.320091,""
"2283","Riestedt, Bahnhof (Bus)",11.378348,51.48285,""
"2794","Allstedt, Schule",11.381629,51.406145,""
"22611","Zabakuck, Am Bahnhof",12.227307,52.445001,""
"2792","Allstedt, Markt",11.385297,51.403691,""
"2589","Garnbach (Wiehe)",11.388056,51.261122,""
"2612","Emseloh",11.39069,51.498967,""
"22825","Brettin, Stremmestr.",12.194982,52.425324,""
"20154","Borna (b. Leipzig), Bahnhofstr./Markt",12.496229,51.122868,""
"2695","Beyernaumburg",11.39283,51.472467,""
"30641","Bad Lauchstädt, Feldgraben",11.870462,51.38573,""
"3367","Genthin, Berliner Chaussee",12.183377,52.410015,""
"2791","Allstedt, Kreuzung",11.393261,51.401165,""
"3384","Genthin, Schwimmhalle",12.172527,52.407723,""
"3396","Altbellin (Wulkow)",12.167529,52.474719,""
"22439","Wernigerode, Im langen Schlage",10.782606,51.846904,""
"30451","Pettstädt",11.881546,51.236914,""
"22471","Braunsbedra, Bahnhof (Bus)",11.888917,51.288539,""
"23009","Bad Bibra, Landambulatorium",11.579733,51.206153,""
"2525","Heldrungen, Bahnhof (Bus)",11.184801,51.3016,""
"22472","Frankleben, Weißenfelser Str.",11.931589,51.311389,""
"22468","Frankleben, Merseburger Str.",11.933252,51.312531,""
"30357","Frankleben, Paulahof",11.934556,51.307946,""
"2651","Drebsdorf, Mühle",11.188379,51.485573,""
"27501","Geusa, Beunaer Weg",11.938223,51.335247,""
"22933","Plösitz, Kriekauer Str.",12.511124,51.369612,""
"30496","Pönitz (b. L.), S-Bf. (Rufbus flex hält am Übergan",12.514809,51.408716,""
"2524","Heldrungen, AWG",11.193377,51.299991,""
"30304","Naundorf (b. Eilenburg), Abzweig Mühle",12.534289,51.4945,""
"23122","Wust, Gaststätte",12.112623,52.552755,""
"22612","Genthin, Waldhof",12.096406,52.426798,""
"23001","Wernigerode, Schmatzfelder Chaussee",10.79137,51.851344,""
"3352","Burgwerben, Bäckerei",11.978693,51.222028,""
"3379","Neuredekin",12.062265,52.455689,""
"22584","Bergzow (Elbe-Parey), Bahnhofstr.",12.052278,52.393421,""
"3404","Steinitz (Jerichow)",12.039891,52.513652,""
"3383","Jerichow, Siedlung",12.035927,52.503098,""
"3362","Mollschütz (Abtlöbnitz)",11.727606,51.070505,""
"30562","Hausdorf (Colditz), Unterdorf",12.838682,51.11831,""
"3402","Jerichow, Kloster",12.020196,52.501471,""
"22826","Parey, Bergstr.",11.983007,52.382742,""
"27001","Tangermünde, Bahnhof (Bus)",11.970099,52.545437,""
"23116","Tangermünde, West",11.959842,52.548323,""
"2532","Hechendorf (Wiehe), Abzweig",11.39736,51.278848,""
"22414","Stendal, Kiebitzberg",11.882337,52.606169,""
"2188","Sotterhausen",11.398834,51.454632,""
"22412","Stendal, Pferdemärsche",11.879479,52.61496,""
"22555","Stendal, Arnimer Damm",11.875074,52.605288,""
"2338","Nienstedt",11.399005,51.441077,""
"2065","Bottendorf (Roßleben), Schule",11.401315,51.310742,""
"2677","Bottendorf (Roßleben)",11.403976,51.30409,""
"30302","Eilenburg, Rödgener Landstr./Siedlung",12.5968,51.470966,""
"2663","Brücken (Helme)",11.198851,51.444412,""
"22633","Schopsdorf, Gewerbegebiet",12.250338,52.24571,""
"22403","Nedlitz (Fläming), Dobritzer Str.",12.245241,52.07407,""
"2793","Allstedt, Schloss",11.405091,51.408095,""
"30450","Leuna, Schwimmhalle",12.022893,51.318698,""
"2129","Wiehe, Donndorfer Str.",11.406619,51.267333,""
"3317","Dehlitz (Saale)",12.024133,51.230765,""
"23010","Klosterhäseler, Kindergarten",11.604723,51.161063,""
"22498","Zschepplin, Mühle",12.60133,51.497026,""
"2127","Wiehe, Marktplatz",11.412624,51.265517,""
"22515","Wernigerode, Wendeplatz Mühlental",10.814464,51.813392,""
"3361","Saubach, Schule",11.521384,51.212904,""
"30700","Eilenburg, Str. der Jugend",12.613978,51.456943,""
"30628","Machern (Sachsen), Sportpark Tresenwald",12.615264,51.360506,""
"3316","Oeglitzsch (Dehlitz)",12.032421,51.243476,""
"2535","Hackpfüffel",11.202141,51.41926,""
"2427","Klosternaundorf, Abzweig (Wolferstedt)",11.416813,51.414523,""
"22544","Wiehe, Modellbahn",11.419896,51.261517,""
"3380","Ringelsdorf",12.146287,52.252605,""
"30630","Kleinkorbetha, Fährstr.",12.043801,51.255944,""
"30703","Eilenburg, Kospaer Landstr.",12.616082,51.457338,""
"3315","Kleinkorbetha, Denkmal",12.045518,51.255189,""
"2402","Liedersdorf",11.423959,51.469285,""
"2548","Großleinungen, Am Bleichenplatz",11.202573,51.495722,""
"23011","Saubach, Autohaus",11.509168,51.217839,""
"2076","Roßleben, Schulplatz",11.430144,51.295155,""
"2277","Roßleben, Ziegelrodaer Str.",11.435438,51.302553,""
"2118","Wolferstedt",11.435573,51.426811,""
"20211","Eilenburg, Weinbergstr./Friedhof",12.62045,51.448736,""
"22476","Wedelwitz (Eilenburg), Wendestelle",12.620504,51.447243,""
"30547","Commichau (Colditz), Podelwitzer Str.",12.832308,51.138796,""
"30303","Gotha (b. Eilenburg), Abzweig Schäferei",12.621448,51.412958,""
"22545","Oberdorf (Holdenstedt)",11.443196,51.475344,""
"23062","Derenburg, Schwimmbad",10.906459,51.866141,""
"22787","Bad Dürrenberg, Kurpark (Bus)",12.06498,51.292791,""
"2416","Klosterrode (Blankenheim)",11.443223,51.498994,""
"30633","Tromsdorf, Feuerwehr",11.481931,51.117294,""
"2470","Holdenstedt",11.447511,51.474193,""
"3320","Pörsten, Bahnhof (Rippach)",12.067866,51.218854,""
"22497","Eilenburg, AOK",12.630419,51.460475,""
"2275","Roßleben, Kaliwerk",11.460752,51.306535,""
"2101","Ziegelroda",11.461696,51.333925,""
"2111","Winkel",11.461867,51.405875,""
"22573","Eilenburg, Dorotheenstr.",12.630914,51.461536,""
"2361","Mittelhausen",11.462154,51.437157,""
"30305","Eilenburg, Bernhardistr.",12.631732,51.463586,""
"3322","Kleingöhren (Rippach)",12.08099,51.222135,""
"20239","Kähnert, Wendeschleife",12.002262,52.244784,""
"2358","Bornstedt (b. Lu. Eisleben), Neuglück",11.467692,51.486886,""
"3323","Stößwitz (Sössen)",12.095301,51.219547,""
"2672","Bornstedt (b. Lu. Eisleben), Hauptstr.",11.477553,51.486634,""
"3324","Sössen, Abzweig",12.105315,51.21978,""
"3313","Bothfeld (Röcken)",12.108865,51.249966,""
"3325","Gostau (Sössen)",12.111481,51.219735,""
"30258","Zschadraß (Colditz), Krankenhaus",12.820308,51.139938,""
"3336","Schweßwitz (Röcken)",12.113738,51.256124,""
"30546","Zschadraß (Colditz), Im Park",12.816829,51.135884,""
"30555","Colditz, Bürgercenter",12.813602,51.126751,""
"22717","Kauern (Tollwitz), Abzweig",12.114996,51.287883,""
"3337","Michlitz (Röcken)",12.11612,51.248123,""
"3389","Möckern, Kirchstr.",11.952912,52.13899,""
"23137","Hainichen (Sachsen), Poststr.",13.123478,50.970186,""
"22718","Zöschen, Gewerbegebiet",12.123778,51.356299,""
"22388","Buttstädt, Roßplatz",11.418799,51.123155,""
"2455","Ichstedt, Bahnhof (Bus)",11.203175,51.386791,""
"2454","Ichstedt",11.203571,51.382925,""
"2632","Einsdorf (Mittelhausen)",11.482488,51.441283,""
"3314","Lützen, Sternbräu",12.138746,51.252564,""
"22631","Burg (b. Magdeburg), JVA",11.899668,52.208513,""
"3330","Lützen, Starsiedeler Str.",12.139833,51.251908,""
"3446","Trebnitz (b. Zeitz), Schule",12.061366,51.093221,""
"3335","Lützen, Markt",12.141388,51.258389,""
"3334","Lützen, Gustav-Adolf-Str.",12.144445,51.260744,""
"3405","Burg (b. Magdeburg), Gewerbepark/Erlenweg",11.885807,52.251895,""
"20144","Vehlitz, Feuerwehr",11.881151,52.106539,""
"23065","Otzdorf, Dorfstr.",13.100762,51.067665,""
"2671","Bornstedt (b. Lu. Eisleben)",11.483252,51.482157,""
"3","Stendal, Hölzchen",11.874067,52.62305,""
"22413","Stendal, Weidengang",11.873366,52.613441,""
"3436","Stendal, Rosier",11.867829,52.617046,""
"3329","Kaja (Großgörschen)",12.167466,51.225641,""
"23139","Massanei (Waldheim), Untere Dorfstr.",13.057686,51.065471,""
"3435","Stendal, Arneburger Str.",11.863469,52.612245,""
"22636","Stendal, Lüderitzer Str.",11.861482,52.59379,""
"20241","Dardesheim, Busbahnhof",10.835561,51.976483,""
"2471","Bornstedt (b. Lu. Eisleben), Bauernsteinstr.",11.48354,51.477285,""
"23092","Stendal, Sachsenstr.",11.85883,52.618547,""
"22637","Stendal, Galgenberg",11.852053,52.621315,""
"20285","Waldheim (Sachsen), AOK Zentrum",13.036112,51.070137,""
"22556","Stendal, Kranichweg",11.847468,52.587363,""
"20244","Badersleben (Huy), Grundschule",10.88564,51.983135,""
"2549","Großleinungen, Morunger Str.",11.203616,51.49556,""
"23085","Stendal, Röxer Str. West",11.845185,52.59513,""
"20237","Memleben, Kloster/Erlebnistierpark",11.496475,51.265634,""
"2213","Schmalzerode",11.498084,51.495057,""
"2325","Osterhausen (b. Lu. Eisleben), Markt",11.504422,51.453796,""
"23127","Tangerhütte, Rathaus",11.806765,52.434663,""
"23207","Tangerhütte, Schönwalder Str.",11.802387,52.438313,""
"22410","Buchholz (b. Stendal), Am Teich",11.791232,52.539532,""
"30701","Eilenburg, Gabelweg (Gymnasium)",12.662412,51.468449,""
"2550","Großleinungen",11.203724,51.492019,""
"22785","Waldheim (Sachsen), Ärztehaus",13.018142,51.072789,""
"2061","Wallhausen (Helme), Unter dem Rasenweg",11.206699,51.463577,""
"30088","Kötschlitz, Drachenburg",12.169318,51.355086,""
"2141","Wallhausen (Helme) (Bus)",11.208838,51.461482,""
"2326","Osterhausen (b. Lu. Eisleben), Sittichenbacher Cha",11.507811,51.454543,""
"2488","Hermannseck (Ziegelroda)",11.51422,51.349216,""
"2185","Sittichenbach",11.515937,51.465393,""
"3326","Rahna (Großgörschen)",12.172149,51.218926,""
"23082","Cröchern, Kindergarten",11.654479,52.386751,""
"22527","Wangen (Unstrut), Arche Nebra",11.531542,51.271774,""
"20249","Staats, Siedlung",11.617902,52.539217,""
"2698","Bischofrode",11.536891,51.487605,""
"30251","Lodersleben, Mühle",11.540585,51.389263,""
"22530","Kleinwangen, Parkplatz",11.542311,51.273284,""
"20250","Uchtspringe, Wilhelmshof",11.584722,52.568729,""
"30316","Prießnitz (Naumburg), Am Angstplatz",11.787923,51.094623,""
"22829","Letzlingen, Altmark-Kaserne",11.529232,52.441342,""
"320","Lindstedt, Ort",11.528621,52.590716,""
"335","Letzlingen, Ort",11.48621,52.44563,""
"274","Kassieck, Ort",11.485005,52.587076,""
"2279","Rothenschirmbach",11.545709,51.45412,""
"23192","Letzlingen, Mildequelle",11.474578,52.452471,""
"229","Born, B71",11.465103,52.378229,""
"3327","Großgörschen, Ort",12.182065,51.219097,""
"312","Algenstedt (Gardelegen), Ort",11.444392,52.597197,""
"22386","Hemstedt, Ortsausgang",11.431546,52.566463,""
"338","Hemstedt, Ort",11.43009,52.567057,""
"23131","Gardelegen, Isenschnibbe",11.423528,52.538237,""
"311","Zienau, B71",11.423519,52.515018,""
"3328","Kleingörschen (Großgörschen)",12.184474,51.221641,""
"23130","Gardelegen, Freibad",11.419878,52.513598,""
"23132","Gardelegen, Platz der Freiheit",11.417298,52.53047,""
"22857","Gardelegen, Gifhorner Str.",11.409226,52.534947,""
"343","Gardelegen, Bahnhof (Bus)",11.407069,52.519144,""
"22855","Gardelegen, Amselweg",11.406053,52.507395,""
"26531","Blankenburg (Harz), Westerhäuser Str.",10.969114,51.792366,""
"22447","Halle (Saale), Teutschenthaler Landstr.",11.880288,51.47413,""
"289","Gardelegen, Lindenthal",11.403149,52.506298,""
"23128","Gardelegen, An den Burgstücken",11.40305,52.537922,""
"22888","Gardelegen, Walther-Rathenau-Str.",11.402556,52.534866,""
"22896","Gardelegen, Industriegebiet",11.401315,52.542606,""
"23129","Gardelegen, Hansecenter",11.401055,52.516223,""
"22856","Gardelegen, Gewerbegebiet",11.399805,52.539972,""
"22886","Gardelegen, Stadtwirtschaft",11.399374,52.531891,""
"262","Gardelegen, Schillerstr.",11.399185,52.524906,""
"22854","Gardelegen, Normaluhr",11.396237,52.519746,""
"22885","Gardelegen, Marienkirche",11.395517,52.5246,""
"22883","Gardelegen, Ipser Weg",11.394394,52.514326,""
"22882","Gardelegen, Holzmarkt",11.390735,52.528349,""
"22853","Gardelegen, Agentur für Arbeit",11.388928,52.530803,""
"22884","Gardelegen, Krankenhaus",11.383454,52.522587,""
"22887","Gardelegen, Weteritzer Landstr.",11.373521,52.524439,""
"23195","Ackendorf (Gardelegen), Abzweig",11.369179,52.543721,""
"227","Laatzke, Ort (Berge)",11.365538,52.56258,""
"346","Weteritz, Ort (Gardelegen)",11.337267,52.513346,""
"20225","Calvörde, Markt",11.300187,52.396612,""
"30639","Mittweida, Bahnhof",12.960225,50.986672,""
"30449","Deuben (b. Wurzen), Bushof",12.692868,51.360884,""
"22581","Calvörde, Hort",11.293894,52.398176,""
"317","Solpke, Ort",11.288492,52.505768,""
"236","Sachau, Ort",11.260365,52.473883,""
"2022","Flechtingen, Bahnhof (Bus)",11.258351,52.347585,""
"22440","Grubnitz (b. Wurzen)",12.699933,51.371464,""
"2512","Heldrungen, Oberheldrunger Str.",11.21496,51.298634,""
"3393","Burg (b. Magdeburg), Wilhelm-Kuhr-Str. III",11.86221,52.276579,""
"2500","Heldrungen, Stadt",11.219248,51.301618,""
"2016","Halberstadt, Sargstedter Weg",11.037351,51.900839,""
"27743","Halle (Saale), Malachitweg",11.922897,51.492333,""
"3364","Burg (b. Magdeburg), Brüderstr.",11.855801,52.269684,""
"3394","Burg (b. Magdeburg), Wilhelm-Kuhr-Str. I",11.855549,52.277352,""
"3387","Burg (b. Magdeburg), Magdeburger Str.",11.850273,52.268911,""
"30638","Erlau (Sachsen), Sachsenhof",12.946489,51.008471,""
"2017","Halberstadt, Torteich",11.040452,51.899374,""
"3381","Burg (b. Magdeburg), Blumenthaler Str./Hegelstr.",11.848421,52.279366,""
"3398","Burg (b. Magdeburg), Marientränke",11.842686,52.276993,""
"23152","Neuwallwitz (Geringswalde), Schule",12.944628,51.060572,""
"3388","Burg (b. Magdeburg), Yorckstr.",11.841796,52.263194,""
"3370","Burg (b. Magdeburg), Nethestr.",11.835719,52.275357,""
"30601","Hohenweiden, Teichstraße",11.939338,51.418532,""
"3366","Burg (b. Magdeburg), Förderschulen",11.834712,52.264893,""
"30038","Halle (Saale), Südstadt",11.94519,51.450794,""
"2029","Halberstadt, Friedhof",11.046673,51.904192,""
"2026","Halberstadt, Zuckerfabrik",11.046772,51.90252,""
"30211","Halle (Saale), Südstadt, Veszpremer Str.",11.959303,51.448924,""
"2030","Halberstadt, Gröperstr.",11.047985,51.899446,""
"2019","Halberstadt, Theater",11.048794,51.890996,""
"20133","Halle (Saale), Kleinschmieden",11.970189,51.483838,""
"2018","Halberstadt, Heinrich-Julius-Str.",11.048866,51.891967,""
"22450","Halle (Saale), Wolfstr.",11.97187,51.471559,""
"23151","Hoyersdorf (Geringswalde), Gasthof",12.941941,51.067917,""
"2020","Halberstadt, Spiegelstr.",11.049253,51.888083,""
"22445","Halle (Saale), Otto-Kilian-Str.",11.974468,51.469429,""
"22444","Halle (Saale), Liebenauer Str.",11.979016,51.464664,""
"2031","Halberstadt, Hoher Weg",11.05043,51.897261,""
"22448","Halle (Saale), Thomasiusstr.",11.979672,51.472224,""
"22705","Wurzen, Beethovenstr.",12.732852,51.366268,""
"22446","Halle (Saale), Richard-Riedel-Hof",11.981758,51.472863,""
"22470","Großwangen (Wangen), Parkplatz Himmelsscheibe",11.546213,51.270102,""
"22944","Wolmirstedt, Glindenberger Str.",11.650883,52.249881,""
"30326","Geringswalde, Bahnhofstr.",12.905993,51.076978,""
"22563","Halberstadt, Thomas-Müntzer-Str.",11.053487,51.890987,""
"30314","Geringswalde, Lutherplatz",12.905283,51.0766,""
"20307","Barleben, Bahnhof (Bus)",11.621003,52.20863,""
"20130","Zeddenick, Landhaus/B246",11.869833,52.129201,""
"22582","Dieskau, Ringstr.",12.038875,51.436196,""
"20233","Zwintschöna (Dieskau), Dieskauer Str.",12.046615,51.446767,""
"3171","Stichelsdorf, Stichelsdorfer Str.",12.048368,51.499839,""
"30614","Zwintschöna (Dieskau), S-Bahnhof Dieskau (Bus)",12.051577,51.449985,""
"30650","Zwintschöna (Dieskau), Lindenallee",12.051658,51.447729,""
"22610","Gommern, Am Alten Sägewerk",11.81784,52.067292,""
"30198","Zwintschöna (Dieskau), Gewerbegebiet",12.057618,51.442551,""
"30353","Halle (Saale), home24",12.065897,51.490679,""
"30505","Halle (Saale), Isopan",12.068711,51.488495,""
"2287","Ringleben",11.219868,51.367311,""
"22561","Halberstadt, Junkersstr.",11.05755,51.882708,""
"30332","Schmölln (Thür.), Weidengrund/Ost",12.371386,50.89189,""
"2013","Halberstadt, Heinrich-Heine-Platz",11.060678,51.894178,""
"30506","Halle (Saale), Schaeffler",12.078832,51.481987,""
"22665","Dittmannsdorf, Schule",12.889246,51.069993,""
"30002","Halle (Saale), Wegastr.",12.079129,51.494086,""
"22562","Halberstadt, Rudolf-Diesel-Str.",11.063806,51.882528,""
"2472","Holzzelle (Rothenschirmbach), Abzweig",11.548415,51.467496,""
"30642","Halle (Saale), Radial",12.081979,51.486158,""
"2014","Halberstadt, Richard-Wagner-Str.",11.067483,51.896677,""
"22663","Aitzendorf (Geringswalde), Gasthof",12.876131,51.066928,""
"22551","Obergrünberg (b. Schmölln)",12.371072,50.855465,""
"2015","Halberstadt, Beckerstr.",11.069344,51.898762,""
"23108","Heyrothsberge, Biederitzer Str.",11.73006,52.138496,""
"3403","Biederitz, Siedlung",11.725305,52.166102,""
"3378","Biederitz, NP-Markt",11.723938,52.162875,""
"30331","Schmölln (Thür.), Weidengrund/Mitte",12.369202,50.890928,""
"22565","Hermsdorf (Zettlitz)",12.87338,51.069678,""
"2412","Leimbach (b. Querfurt), Gaststätte",11.548873,51.355751,""
"22679","Hermsdorf (b. Geringswalde)",12.869182,51.074461,""
"20138","Wurzen, Schweizergarten",12.737966,51.369208,""
"20218","Magdeburg, Hammersteinweg",11.632761,52.116436,""
"20139","Wurzen, Jacobsplatz",12.738146,51.370448,""
"20224","Großwangen (Wangen), Schacht",11.555453,51.267243,""
"30327","Schmölln (Thür.), Am Friedhof",12.362163,50.896888,""
"22708","Wurzen, Zillestr./Theodor-Körner-Str.",12.739099,51.379402,""
"30330","Schmölln (Thür.), Wartenbergstr.",12.36059,50.898065,""
"20236","Freyburg (Unstrut), Edelacker",11.778449,51.212202,""
"20178","Weßmar, Gasthof",12.110322,51.392877,""
"22566","Zschaagwitz (Seelitz), Gasthof",12.852687,51.06353,""
"22692","Zettlitz, Sportplatz",12.842358,51.073921,""
"22567","Spernsdorf (Seelitz), Abzweig Zettlitz",12.840911,51.060303,""
"22691","Zettlitz, Ortsmitte",12.837909,51.072654,""
"22568","Köttern, Abzweig Döhlen (Seelitz)",12.826744,51.05632,""
"22569","Döhlen (Seelitz), Bahnübergang",12.814887,51.050244,""
"2985","Magdeburg, ZOB",11.624464,52.131412,""
"3407","Quedlinburg, Zum Kleiweg",11.123252,51.793427,""
"30544","Colditz, Wettiner Ring",12.810078,51.127605,""
"30561","Erlln (Colditz)",12.80997,51.156721,""
"30587","Colditz, Albertberg",12.8081,51.12551,""
"30557","Colditz, Töpfergasse",12.807336,51.128414,""
"30036","Gröbers, S-Bahnhof (Bus)",12.116938,51.433337,""
"30114","Gröbers, Bahnhofstr.",12.118007,51.431512,""
"30556","Colditz, Nicolaistr. (MVZ)",12.804594,51.128036,""
"30329","Schmölln (Thür.), Karl-Marx-Str.",12.359323,50.898757,""
"30257","Wurzen, Nemter Str.",12.741463,51.360866,""
"22706","Wurzen, Lüptitzer Str./VHS",12.743648,51.373028,""
"22350","Quedlinburg, Wallstr.",11.145375,51.795,""
"22930","Magdeburg, Südfriedhof",11.620131,52.1068,""
"30591","Colditz, Rochlitzer Str.",12.79868,51.128953,""
"22941","Naundorf (b. Grimma)",12.798086,51.20849,""
"20221","Magdeburg, Maybachstr.",11.620122,52.122864,""
"30301","Colditz, Grimmaische Str.",12.793709,51.133861,""
"23149","Magdeburg, Kritzmannstr. (Nachtbus)",11.61978,52.158281,""
"20230","Magdeburg, Goethestr.",11.618144,52.134127,""
"30306","Colditz, Ochsenfurter Str.",12.791461,51.131659,""
"30502","Schmölln (Thür.), Bahnhof (Ersatzhalt Bus)",12.355377,50.897805,""
"3066","Beyendorf, Engel bzw. Zum Engel",11.615672,52.068506,""
"20318","Magdeburg, Schlachthof",11.612319,52.121497,""
"30572","Hohnbach (Colditz), Siedlung",12.787596,51.120782,""
"20296","Barleben, Backhausbreite",11.610935,52.197123,""
"22707","Wurzen, Torgauer Str.",12.750785,51.370341,""
"20308","Magdeburg, Pallasweg",11.609434,52.082601,""
"22348","Quedlinburg, Oeringer Str./Klinikum",11.157861,51.790281,""
"30172","Sietzsch, Westring",12.183143,51.490859,""
"252007","Magdeburg, An der Waldschule",11.605928,52.15358,""
"30017","Wetzendorf (Karsdorf), Ringstr.",11.638649,51.27599,""
"30274","Röcknitz, Gaudlitzberg",12.782508,51.434038,""
"30606","Markranstädt, Celciusstr.",12.215352,51.312342,""
"30256","Würschwitz (Nerchau), Abzweig n. Cannewitz",12.813152,51.266362,""
"23101","Magdeburg, Florian-Geyer-Str.",11.585199,52.108202,""
"20319","Magdeburg, Friedenshöhe",11.583347,52.105604,""
"20243","Wegeleben, Quedlinburger Tor",11.171965,51.881827,""
"20242","Wegeleben, Bruchtor",11.177124,51.885701,""
"30607","Markranstädt, Nordstr.",12.224269,51.314131,""
"23175","Quedlinburg, Groß Orden",11.181349,51.797481,""
"22519","Markranstädt, Bahnhof (Bus)",12.224799,51.30658,""
"22385","Gärnitz (Markranstädt), Schule",12.229878,51.278444,""
"3138","Magdeburg, Niendorfer Str.",11.57363,52.098907,""
"2023","Ebendorf, Mühlenfeld",11.573549,52.187927,""
"22777","Magdeburg, Olvenstedt, Poststr.",11.571949,52.154901,""
"30271","Langeneichstädt, Querstr.",11.747337,51.345773,""
"30632","Thierbaum (b. Borna), Ersatzhalt",12.73571,51.104161,""
"22776","Magdeburg, Schule Alt-Olvenstedt",11.565737,52.155593,""
"3408","Ditfurt, Gewerbepark",11.212506,51.822022,""
"30222","Glasten (Bad Lausick), Parthequelle",12.731027,51.153746,""
"3009","Magdeburg, Lüttgen-Ottersleben",11.563804,52.097892,""
"3200","Magdeburg, Am Torplatz",11.563265,52.130468,""
"22415","Hedersleben (am Hakel), Schützenstr.",11.249461,51.863615,""
"2028","Aspenstedt, Auf der Buche",10.947953,51.933479,""
"22775","Magdeburg, Alt-Olvenstedt, Stephan-Schütze-Platz",11.561431,52.156061,""
"30362","Grimma, Am Holzwinkel",12.72362,51.216023,""
"30272","Langeneichstädt, Barnstädter Weg",11.753477,51.347193,""
"30390","Waldbardau",12.72033,51.214135,""
"20161","Magdeburg, Siedlung Baumschule",11.548748,52.065144,""
"23016","Dahlenwarsleben, Grundschule",11.538014,52.196476,""
"22928","Niederndodeleben, Am Stadtberg",11.512359,52.134729,""
"3119","Hohendodeleben, Buttenkrug",11.50924,52.103222,""
"30221","Ebersbach (Ldk. Leipzig), Thierbaumer Str.",12.703556,51.10186,""
"3139","Hohendodeleben, Nordstr.",11.505734,52.106899,""
"23030","Hohendodeleben, Niederndodelebener Str.",11.503028,52.116194,""
"3140","Hohendodeleben, Stern",11.50195,52.103411,""
"30214","Ballendorf (Bad Lausick), Alte Dorfstr.",12.696625,51.134652,""
"3162","Hohendodeleben, Schleibnitzer Str.",11.5007,52.103177,""
"30225","Großbardau, Parthenstr.",12.695394,51.205218,""
"22404","Irxleben, Rathaus Hohe Börde",11.491783,52.166281,""
"30245","Pöhsig (Thümmlitzwalde), Nerchauer Str.",12.824407,51.23579,""
"3051","Schleibnitz, Hauptstr. (Wanzleben)",11.486066,52.076138,""
"3041","Schleibnitz, Mühle (Wanzleben)",11.478731,52.075661,""
"3071","Wanzleben, Bahnhof (Bus)",11.446747,52.064083,""
"2926","Domersleben, Wanzleber Str.",11.442567,52.091644,""
"22467","Klein Rodensleben, Domerslebener Str.",11.439178,52.112148,""
"2957","Klein Rodensleben, Rodensleber Str.",11.437533,52.115456,""
